Age,Thickness,time
-12887.9543654365,713.543763360024,12.8879543654365
-12885.4555355536,713.10782806749,12.8854555355536
-12882.9567056706,712.671892136231,12.8829567056706
-12880.4578757876,712.235955566243,12.8804578757876
-12877.9590459046,711.800018357525,12.8779590459046
-12875.4602160216,711.364080510078,12.8754602160216
-12872.9613861386,710.928142023897,12.8729613861386
-12870.4625562556,710.492202898983,12.8704625562556
-12867.9637263726,710.056263135334,12.8679637263726
-12865.4648964896,709.620322732949,12.8654648964896
-12862.9660666067,709.184381691825,12.8629660666067
-12860.4672367237,708.748440011962,12.8604672367237
-12857.9684068407,708.31249769336,12.8579684068407
-12855.4695769577,707.876554736014,12.8554695769577
-12852.9707470747,707.440611139925,12.8529707470747
-12850.4719171917,707.004666905092,12.8504719171917
-12847.9730873087,706.568722031511,12.8479730873087
-12845.4742574257,706.132776519184,12.8454742574257
-12842.9754275428,705.696830368108,12.8429754275428
-12840.4765976598,705.26088357828,12.8404765976598
-12837.9777677768,705.149160106067,12.8379777677768
-12835.4789378938,705.113812967358,12.8354789378938
-12832.9801080108,705.078425546926,12.8329801080108
-12830.4812781278,705.042997775874,12.8304812781278
-12827.9824482448,705.007529585147,12.8279824482448
-12825.4836183618,704.972020905533,12.8254836183618
-12822.9847884788,704.936471667664,12.8229847884788
-12820.4859585959,705.043250223819,12.8204859585959
-12817.9871287129,705.444973501597,12.8179871287129
-12815.4882988299,705.84715641795,12.8154882988299
-12812.9894689469,706.249799762183,12.8129894689469
-12810.4906390639,706.652904325413,12.8104906390639
-12807.9918091809,707.056470900566,12.8079918091809
-12805.4929792979,707.460500282392,12.8054929792979
-12802.9941494149,707.864993267459,12.8029941494149
-12800.495319532,708.269950654167,12.800495319532
-12797.996489649,708.675373242753,12.797996489649
-12795.497659766,709.081261835287,12.795497659766
-12792.998829883,709.594211041803,12.792998829883
-12790.5,710.223264482444,12.7905
-12788.001170117,710.853436706393,12.788001170117
-12785.502340234,711.484730700975,12.785502340234
-12783.003510351,712.117149464157,12.783003510351
-12780.504680468,712.750696004597,12.780504680468
-12778.0058505851,713.385373341696,12.7780058505851
-12775.5070207021,714.021184505641,12.7755070207021
-12773.0081908191,714.658132537456,12.7730081908191
-12770.5093609361,715.296220489049,12.7705093609361
-12768.0105310531,715.935451423264,12.7680105310531
-12765.5117011701,716.575828413924,12.7655117011701
-12763.0128712871,717.217354545885,12.7630128712871
-12760.5140414041,717.860032915089,12.7605140414041
-12758.0152115212,718.5038666286,12.7580152115212
-12755.5163816382,719.148858804671,12.7555163816382
-12753.0175517552,719.156441849693,12.7530175517552
-12750.5187218722,718.794743745905,12.7505187218722
-12748.0198919892,718.433407866641,12.7480198919892
-12745.5210621062,718.072433668048,12.7455210621062
-12743.0222322232,717.711820607358,12.7430222322232
-12740.5234023402,717.35156814289,12.7405234023402
-12738.0245724572,716.991675734045,12.7380245724572
-12735.5257425743,716.632142841304,12.7355257425743
-12733.0269126913,716.272968926226,12.7330269126913
-12730.5280828083,715.914153451444,12.7305280828083
-12728.0292529253,715.555695880663,12.7280292529253
-12725.5304230423,715.197595678659,12.7255304230423
-12723.0315931593,714.839852311273,12.7230315931593
-12720.5327632763,714.48246524541,12.7205327632763
-12718.0339333933,714.125433949035,12.7180339333933
-12715.5351035103,713.768757891176,12.7155351035103
-12713.0362736274,713.412436541914,12.7130362736274
-12710.5374437444,713.056469372382,12.7105374437444
-12708.0386138614,712.700855854769,12.7080386138614
-12705.5397839784,712.345595462307,12.7055397839784
-12703.0409540954,713.173922629954,12.7030409540954
-12700.5421242124,714.020561700571,12.7005421242124
-12698.0432943294,714.866361306767,12.6980432943294
-12695.5444644464,715.711322696449,12.6955444644464
-12693.0456345635,716.55544711505,12.6930456345635
-12690.5468046805,717.398735805541,12.6905468046805
-12688.0479747975,718.241190008429,12.6880479747975
-12685.5491449145,719.08281096177,12.6855491449145
-12683.0503150315,719.923599901171,12.6830503150315
-12680.5514851485,720.763558059797,12.6805514851485
-12678.0526552655,721.602686668379,12.6780526552655
-12675.5538253825,722.440986955214,12.6755538253825
-12673.0549954995,723.278460146182,12.6730549954995
-12670.5561656166,724.115107464736,12.6705561656166
-12668.0573357336,724.950930131927,12.6680573357336
-12665.5585058506,725.785929366396,12.6655585058506
-12663.0596759676,726.620106384378,12.6630596759676
-12660.5608460846,727.453462399725,12.6605608460846
-12658.0620162016,728.285998623893,12.6580620162016
-12655.5631863186,728.475889229442,12.6555631863186
-12653.0643564356,728.264507913554,12.6530643564356
-12650.5655265527,728.053936247303,12.6505655265527
-12648.0666966697,727.844169587801,12.6480666966697
-12645.5678667867,727.635203327594,12.6455678667867
-12643.0690369037,727.427032894323,12.6430690369037
-12640.5702070207,727.219653750388,12.6405702070207
-12638.0713771377,727.013061392621,12.6380713771377
-12635.5725472547,726.807251351958,12.6355725472547
-12633.0737173717,726.602219193117,12.6330737173717
-12630.5748874887,726.397960514281,12.6305748874887
-12628.0760576058,726.194470946783,12.6280760576058
-12625.5772277228,725.991746154793,12.6255772277228
-12623.0783978398,725.789781835008,12.6230783978398
-12620.5795679568,725.588573716354,12.6205795679568
-12618.0807380738,725.388117559678,12.6180807380738
-12615.5819081908,725.188409157456,12.6155819081908
-12613.0830783078,724.989444333494,12.6130830783078
-12610.5842484248,724.791218942638,12.6105842484248
-12608.0854185419,724.59372887049,12.6080854185419
-12605.5865886589,724.396970033117,12.6055865886589
-12603.0877587759,724.200938376776,12.6030877587759
-12600.5889288929,724.00562987763,12.6005889288929
-12598.0900990099,723.811040541475,12.5980900990099
-12595.5912691269,723.61716640347,12.5955912691269
-12593.0924392439,723.424003527863,12.5930924392439
-12590.5936093609,723.231548007728,12.5905936093609
-12588.0947794779,723.039795964702,12.5880947794779
-12585.595949595,722.848743548722,12.585595949595
-12583.097119712,722.658386937767,12.583097119712
-12580.598289829,722.468722337608,12.580598289829
-12578.099459946,722.279745981551,12.578099459946
-12575.600630063,722.091454130189,12.575600630063
-12573.10180018,721.903843071154,12.57310180018
-12570.602970297,721.819964664159,12.570602970297
-12568.104140414,721.956033995286,12.568104140414
-12565.6053105311,722.091614004828,12.5656053105311
-12563.1064806481,722.226707327536,12.5631064806481
-12560.6076507651,722.361316579278,12.5606076507651
-12558.1088208821,722.495444357212,12.5581088208821
-12555.6099909991,722.629093239946,12.5556099909991
-12553.1111611161,722.762265787711,12.5531111611161
-12550.6123312331,722.894964542518,12.5506123312331
-12548.1135013501,723.027192028324,12.5481135013501
-12545.6146714671,723.158950751191,12.5456146714671
-12543.1158415842,723.290243199442,12.5431158415842
-12540.6170117012,723.421071843821,12.5406170117012
-12538.1181818182,723.551439137645,12.5381181818182
-12535.6193519352,723.681347516961,12.5356193519352
-12533.1205220522,723.810799400693,12.5331205220522
-12530.6216921692,723.939797190797,12.5306216921692
-12528.1228622862,724.068343272407,12.5281228622862
-12525.6240324032,724.196440013979,12.5256240324032
-12523.1252025203,724.324089767445,12.5231252025203
-12520.6263726373,724.451294868348,12.5206263726373
-12518.1275427543,724.578057635988,12.5181275427543
-12515.6287128713,724.704380373566,12.5156287128713
-12513.1298829883,724.830265368318,12.5131298829883
-12510.6310531053,724.955714891656,12.5106310531053
-12508.1322232223,725.080731199305,12.5081322232223
-12505.6333933393,725.205316531436,12.5056333933393
-12503.1345634563,725.329473112803,12.5031345634563
-12500.6357335734,725.453203152874,12.5006357335734
-12498.1369036904,725.576508845959,12.4981369036904
-12495.6380738074,725.699392371345,12.4956380738074
-12493.1392439244,725.82185589342,12.4931392439244
-12490.6404140414,725.943901561805,12.4906404140414
-12488.1415841584,726.065531511472,12.4881415841584
-12485.6427542754,726.186747862877,12.4856427542754
-12483.1439243924,726.307552722079,12.4831439243924
-12480.6450945095,726.42794818086,12.4806450945095
-12478.1462646265,726.547936316851,12.4781462646265
