"","age","Ice"
"4399",109.951,689.3056
"4400",109.976,689.005
"4401",110.001,688.6979
"4402",110.026,689.8107
"4403",110.051,690.9169
"4404",110.076,687.7379
"4405",110.101,684.5524
"4406",110.126,681.0312
"4407",110.151,677.5035
"4408",110.176,682.0881
"4409",110.201,686.6661
"4410",110.226,686.8491
"4411",110.251,687.0256
"4412",110.276,686.647
"4413",110.301,686.2618
"4414",110.326,687.2964
"4415",110.351,688.3244
"4416",110.376,688.6876
"4417",110.401,689.0442
"4418",110.426,693.4537
"4419",110.451,697.8566
"4420",110.476,696.4381
"4421",110.501,695.013
"4422",110.526,691.826
"4423",110.551,688.6324
"4424",110.576,688.0653
"4425",110.601,687.4916
"4426",110.626,687.1307
"4427",110.651,686.7632
"4428",110.676,682.7686
"4429",110.701,678.7673
"4430",110.726,678.4897
"4431",110.751,678.2054
"4432",110.776,678.3534
"4433",110.801,678.4947
"4434",110.826,672.8146
"4435",110.851,667.1279
"4436",110.876,658.3625
"4437",110.901,649.5905
"4438",110.926,638.3982
"4439",110.951,627.1992
"4440",110.976,617.7489
"4441",111.001,608.2919
"4442",111.026,609.0316
"4443",111.051,609.7645
"4444",111.076,608.516
"4445",111.101,607.2607
"4446",111.126,608.3028
"4447",111.151,609.3381
"4448",111.176,622.3254
"4449",111.201,635.306
"4450",111.226,634.5658
"4451",111.251,633.8188
"4452",111.276,635.4788
"4453",111.301,637.1321
"4454",111.326,636.5843
"4455",111.351,636.0299
"4456",111.376,631.9578
"4457",111.401,627.879
"4458",111.426,632.0219
"4459",111.451,636.158
"4460",111.476,635.6795
"4461",111.501,635.1941
"4462",111.526,629.9843
"4463",111.551,624.7678
"4464",111.576,620.093
"4465",111.601,615.4114
"4466",111.626,613.2464
"4467",111.651,611.0746
"4468",111.676,607.2503
"4469",111.701,603.4191
"4470",111.726,598.1549
"4471",111.751,592.8839
"4472",111.776,598.0288
"4473",111.801,603.1668
"4474",111.826,604.8969
"4475",111.851,606.6202
"4476",111.876,603.8383
"4477",111.901,601.0496
"4478",111.926,601.9843
"4479",111.951,602.9122
"4480",111.976,602.5166
"4481",112.001,602.1141
"4482",112.026,599.6202
"4483",112.051,597.1196
"4484",112.076,591.5405
"4485",112.101,585.9548
"4486",112.126,577.7298
"4487",112.151,569.4985
"4488",112.176,570.5868
"4489",112.201,571.6692
"4490",112.226,574.9401
"4491",112.251,578.2053
"4492",112.276,573.4559
"4493",112.301,568.7012
"4494",112.326,566.6841
"4495",112.351,564.6619
"4496",112.376,565.0485
"4497",112.401,565.4302
"4498",112.426,564.0518
"4499",112.451,562.6689
"4500",112.476,564.7923
"4501",112.501,566.9115
"4502",112.526,561.7856
"4503",112.551,556.6556
"4504",112.576,554.484
"4505",112.601,552.3087
"4506",112.626,548.1549
"4507",112.651,543.9977
"4508",112.676,544.116
"4509",112.701,544.2311
"4510",112.726,542.0393
"4511",112.751,539.8445
"4512",112.776,540.1703
"4513",112.801,540.4935
"4514",112.826,538.0714
"4515",112.851,535.6469
"4516",112.876,534.9757
"4517",112.901,534.3023
"4518",112.926,534.1756
"4519",112.951,534.047
"4520",112.976,533.3682
"4521",113.001,532.6879
"4522",113.026,533.2131
"4523",113.051,533.7369
"4524",113.076,535.3568
"4525",113.101,536.9757
"4526",113.126,529.5973
"4527",113.151,522.2181
"4528",113.176,519.5561
"4529",113.201,516.8936
"4530",113.226,516.9736
"4531",113.251,517.0535
"4532",113.276,517.5722
"4533",113.301,518.091
"4534",113.326,518.61
"4535",113.351,519.1294
"4536",113.376,516.7969
"4537",113.401,514.4649
"4538",113.426,511.9144
"4539",113.451,509.3647
"4540",113.476,516.1417
"4541",113.501,522.92
"4542",113.526,523.8848
"4543",113.551,524.851
"4544",113.576,519.5653
"4545",113.601,514.2813
"4546",113.626,514.4848
"4547",113.651,514.6904
"4548",113.676,509.4124
"4549",113.701,504.1368
"4550",113.726,503.8007
"4551",113.751,503.4672
"4552",113.776,500.3935
"4553",113.801,497.3227
"4554",113.826,499.6308
"4555",113.851,501.942
"4556",113.876,497.3446
"4557",113.901,492.7506
"4558",113.926,494.8526
"4559",113.951,496.9582
"4560",113.976,496.3249
"4561",114.001,495.6955
"4562",114.026,489.365
"4563",114.051,483.0387
"4564",114.076,489.3333
"4565",114.101,495.6321
"4566",114.126,495.5715
"4567",114.151,495.5149
"4568",114.176,490.8544
"4569",114.201,486.198
"4570",114.226,484.1787
"4571",114.251,482.1633
"4572",114.276,483.6628
"4573",114.301,485.1662
"4574",114.326,484.9182
"4575",114.351,484.6742
"4576",114.376,483.0079
"4577",114.401,481.3455
"4578",114.426,478.1511
"4579",114.451,474.9606
"4580",114.476,477.0403
"4581",114.501,479.1239
"4582",114.526,476.6034
"4583",114.551,474.0869
"4584",114.576,474.0976
"4585",114.601,474.1122
"4586",114.626,473.9113
"4587",114.651,473.7142
"4588",114.676,472.8627
"4589",114.701,472.0151
"4590",114.726,468.8674
"4591",114.751,465.7235
"4592",114.776,465.5456
"4593",114.801,465.3716
"4594",114.826,466.5179
"4595",114.851,467.6681
"4596",114.876,463.7752
"4597",114.901,459.8862
"4598",114.926,459.8408
"4599",114.951,459.7992
"4600",114.976,462.7237
"4601",115.001,465.6519
"4602",115.026,465.5119
"4603",115.051,465.3756
"4604",115.076,462.3905
"4605",115.101,459.4091
"4606",115.126,457.3092
"4607",115.151,455.2129
"4608",115.176,455.8632
"4609",115.201,456.5171
"4610",115.226,455.3096
"4611",115.251,454.1058
"4612",115.276,452.028
"4613",115.301,449.9538
"4614",115.326,446.4569
"4615",115.351,442.9637
"4616",115.376,444.9598
"4617",115.401,446.9596
"4618",115.426,452.5834
"4619",115.451,458.2109
"4620",115.476,462.5254
"4621",115.501,466.8435
"4622",115.526,471.3846
"4623",115.551,475.9292
"4624",115.576,479.0512
"4625",115.601,482.1767
"4626",115.626,478.1745
"4627",115.651,474.1757
"4628",115.676,468.3154
"4629",115.701,462.4586
"4630",115.726,468.564
"4631",115.751,474.673
"4632",115.776,472.8861
"4633",115.801,471.1027
"4634",115.826,471.0782
"4635",115.851,471.0571
"4636",115.876,471.0395
"4637",115.901,471.0254
"4638",115.926,467.0651
"4639",115.951,463.1082
"4640",115.976,463.7627
"4641",116.001,464.4206
"4642",116.026,467.4956
"4643",116.051,470.574
"4644",116.076,468.2797
"4645",116.101,465.9887
"4646",116.126,465.2368
"4647",116.151,464.4881
"4648",116.176,464.7299
"4649",116.201,464.9748
"4650",116.226,463.2478
"4651",116.251,461.5236
"4652",116.276,456.7305
"4653",116.301,451.9401
"4654",116.326,450.9924
"4655",116.351,450.0474
"4656",116.376,453.4936
"4657",116.401,456.9424
"4658",116.426,455.5663
"4659",116.451,454.1928
"4660",116.476,453.2605
"4661",116.501,452.3306
"4662",116.526,452.8293
"4663",116.551,453.3302
"4664",116.576,446.702
"4665",116.601,440.0759
"4666",116.626,441.461
"4667",116.651,442.8482
"4668",116.676,447.3093
"4669",116.701,451.7723
"4670",116.726,447.5699
"4671",116.751,443.3693
"4672",116.776,441.0356
"4673",116.801,438.7036
"4674",116.826,439.7744
"4675",116.851,440.8468
"4676",116.876,443.5664
"4677",116.901,446.2876
"4678",116.926,445.7187
"4679",116.951,445.1513
"4680",116.976,443.2686
"4681",117.001,441.3873
"4682",117.026,439.2877
"4683",117.051,437.1893
"4684",117.076,436.0794
"4685",117.101,434.9705
"4686",117.126,434.7404
"4687",117.151,434.5112
"4688",117.176,433.6246
"4689",117.201,432.7389
"4690",117.226,430.8666
"4691",117.251,428.9949
"4692",117.276,429.7571
"4693",117.301,430.5198
"4694",117.326,429.9666
"4695",117.351,429.4139
"4696",117.376,430.7267
"4697",117.401,432.04
"4698",117.426,432.1468
"4699",117.451,432.2538
"4700",117.476,431.1542
"4701",117.501,430.0549
"4702",117.526,427.9682
"4703",117.551,425.8816
"4704",117.576,422.5882
"4705",117.601,419.2947
"4706",117.626,414.5749
"4707",117.651,409.8549
"4708",117.676,413.4729
"4709",117.701,417.0906
"4710",117.726,417.6361
"4711",117.751,418.1812
"4712",117.776,416.4219
"4713",117.801,414.6621
"4714",117.826,413.9989
"4715",117.851,413.3352
"4716",117.876,409.8182
"4717",117.901,406.3006
"4718",117.926,404.5376
"4719",117.951,402.7738
"4720",117.976,403.9714
"4721",118.001,405.168
"4722",118.026,405.8152
"4723",118.051,406.4613
"4724",118.076,407.984
"4725",118.101,409.5056
"4726",118.126,408.2832
"4727",118.151,407.0595
"4728",118.176,407.9191
"4729",118.201,408.7773
"4730",118.226,409.7439
"4731",118.251,410.7089
"4732",118.276,410.2462
"4733",118.301,409.7819
"4734",118.326,408.2188
"4735",118.351,406.6541
"4736",118.376,405.0876
"4737",118.401,403.5193
"4738",118.426,402.0589
"4739",118.451,400.5966
"4740",118.476,397.1575
"4741",118.501,393.7163
"4742",118.526,388.8469
"4743",118.551,383.9753
"4744",118.576,387.2203
"4745",118.601,390.4631
"4746",118.626,388.9859
"4747",118.651,387.5064
"4748",118.676,390.413
"4749",118.701,393.3171
"4750",118.726,390.9525
"4751",118.751,388.5854
"4752",118.776,385.9962
"4753",118.801,383.4043
"4754",118.826,384.8691
"4755",118.851,386.3311
"4756",118.876,388.1194
"4757",118.901,389.9049
"4758",118.926,385.9823
"4759",118.951,382.0567
"4760",118.976,376.0435
"4761",119.001,370.0272
"4762",119.026,370.8099
"4763",119.051,371.5894
"4764",119.076,372.9142
"4765",119.101,374.2357
"4766",119.126,373.5789
"4767",119.151,372.9187
"4768",119.176,372.0356
"4769",119.201,371.149
"4770",119.226,364.0051
"4771",119.251,356.8575
"4772",119.276,359.9096
"4773",119.301,362.9578
"4774",119.326,362.4915
"4775",119.351,362.0212
"4776",119.376,352.2214
"4777",119.401,342.4177
"4778",119.426,341.2772
"4779",119.451,340.1326
"4780",119.476,338.4353
"4781",119.501,336.7338
"4782",119.526,335.028
"4783",119.551,333.3179
"4784",119.576,333.2492
"4785",119.601,333.176
"4786",119.626,330.3555
"4787",119.651,327.5305
"4788",119.676,327.334
"4789",119.701,327.1328
"4790",119.726,324.9521
"4791",119.751,322.7667
"4792",119.776,316.9559
"4793",119.801,311.1402
"4794",119.826,308.2819
"4795",119.851,305.4186
"4796",119.876,307.4874
"4797",119.901,309.5511
"4798",119.926,309.7445
"4799",119.951,309.9327
"4800",119.976,306.2757
